product_id,name,price,brand,short_description,sold_count,stock,average_rating,num_reviews
13,Dép Nam Nữ Tăng Chiều Cao THE LARVA WOLF SLIDE SANDAL - FULL BLACK,500.000₫,The Wolf,"THÔNG TIN SẢN PHẨM:
- Tên sản phẩm: THE LARVA WOLF SLIDE SANDAL - BLACK & WHITE
- Thương hiệu: THEWOLF
- Xuất xứ: Việt Nam
- Màu sắc: Đen
- Chất liệu da quai dép: Microfiber, thiết kế quai dép phồng theo hình dáng con nhộng (Larva)
- Lót quai dép: Vải co giãn, lớp mút giữa độ dày 9mm
- Đế giữa: PU cao cấp được thiết kế độc quyền bởi THEWOLF
- Đế dưới: chất liệu IP có độ đàn hồi cao, được thiết kế độc quyền bởi THEWOLF
- Độ cao đế: 5.5cm
- Sản phẩm được thiết kế gai xù để điều chỉnh size linh hoạt (fit 2 size)
- Size: 36 - 37, 38 - 39, 40 - 41, 42 - 43, 44 - 45
---------------------------------------------------------
CHÍNH SÁCH ĐỔI HÀNG
---------------------------------------------------------
BẢNG QUY ĐỔI SIZE
VỀ THEWOLF:
Trong thời trang, sự bền vững luôn là yếu tố hàng đầu. Nó là cả một quá trình, từ việc bắt đầu tìm kiếm các nguồn cung cấp nguyên liệu cho đến việc tạo ra những sản phẩm tới tay khách hàng. Bằng cách tránh né cái quan điểm “thời trang nhanh gọn” và bắt tay tập trung vào những dây chuyền sản xuất sản phẩm một cách kĩ lưỡng đã giúp chúng tôi có thể tạo nên sự khác biệt.
#giaydanam #slidesandal #sandal #tangchieucao #depquaingang #giaydanu #giaychelseaboot #giayderby #giayluoi #loafer #thewolf #shopgiay #shopthoitrang #thewolfvn",5k+,CÒN HÀNG,5.0,973
14,Dép Nam Nữ Tăng Chiều Cao THEWOLF R&E MULE SANDAL - TOBACCO,1.200.000₫,The Wolf,"THÔNG TIN SẢN PHẨM:
- Tên sản phẩm: THEWOLF R&E MULE SANDAL - TOBACCO
- Thương hiệu: THEWOLF
- Xuất xứ: Việt Nam
- Màu sắc: Tobacco Da Lộn. 
- Chất liệu da: da bò nhập khẩu. 
- Lót trong: vải canvas cao cấp. 
- Đế giữa: PU cao cấp được thiết kế độc quyền bởi THEWOLF. 
- Đế dưới: chất liệu IP có độ đàn hồi cao, được thiết kế độc quyền bởi THEWOLF. 
- Độ cao đế: 5.5cm. 
- Logo W Signature được may da thủ công trên quai giày. 
- Bộ khuôn đế được thiết kế và sản xuất theo thiết kế độc quyền của THEWOLF. 
- Sản phẩm được THIẾT KẾ VÀ GIA CÔNG BỞI NGƯỜI VIỆT NAM. 
- Size: 36 - 37, 38 - 39, 40 - 41, 42 - 43, 44 - 45
---------------------------------------------------------
CHÍNH SÁCH ĐỔI HÀNG
---------------------------------------------------------
BẢNG QUY ĐỔI SIZE
VỀ THEWOLF:
Trong thời trang, sự bền vững luôn là yếu tố hàng đầu. Nó là cả một quá trình, từ việc bắt đầu tìm kiếm các nguồn cung cấp nguyên liệu cho đến việc tạo ra những sản phẩm tới tay khách hàng. Bằng cách tránh né cái quan điểm “thời trang nhanh gọn” và bắt tay tập trung vào những dây chuyền sản xuất sản phẩm một cách kĩ lưỡng đã giúp chúng tôi có thể tạo nên sự khác biệt.
#giaydanam #slidesandal #sandal #tangchieucao #depquaingang #giaydanu #giaychelseaboot #giayderby #giayluoi #loafer #thewolf #shopgiay #shopthoitrang #thewolfvn",287,CÒN HÀNG,4.9,61
15,"Dép SANDAL chữ H NAM Quai Hậu Cao cấp da thật, Dép Quai Hậu Dán Phối Màu Chất Nam Tính, Phong Cách, Lịch Sự - C2STORE",219.000₫,,"🌸HÀNG CÓ SẴN SHOP
Chuyên giày dép nam nữ các loại
✔️Bao giá thị trường 
- Chất da mềm, đi vừa tầm êm chân
- Lót được ép rất chắc chắn, sử dụng lâu dài không lo bong đế.
- Kiểu dáng cơ bản, ôm dáng với chất liệu cực kỳ ôm chân.
- Kiểu dáng trẻ trung năng động, đi làm, đi chơi, dạo phố đều đẹp.
- Trẻ trung, cá tính phù hợp với mọi lứa tuổi, khi đi làm hoặc đi chơi đều rất hợp và dễ sử dụng
- Fullsize, form giày tuỳ theo từng mẫu, nhắn tin cho shop để shop tư vấn cụ thể
- Đủ size từ 38 - 43
- Màu sắc basic dễ phối đồ
- Tránh mang sản phẩm khi trời mưa, không ngâm sản phẩm trong nước quá lâu.
- Không giặt tẩy bằng các chất tẩy rửa mạnh, có thể dùng khăn mềm, bông tăm, chất tẩy Canna để vệ sinh giày.
- Nếu không thường xuyên sử dụng, có thể để vào hộp có túi hút ẩm, để keo giày không bị thoái hóa do lâu ngày không sử dụng.
----------------------------------------------------------------------
Cam kết sản phẩm giống y hình, hình ảnh do shop tự chụp.
Đảm bảo chất lượng, dịch vụ tốt, hàng được giao từ 1-5 ngày kể từ ngày đặt hàng.",1k+,,4.9,45
16,Dép Sandal Dép 2024 Nam Nữ Bên Ngoài Mặc Mỡ Bánh Mì Giày Kanye Va Chạm Lốp Dày Velcro Cặp Đôi Giày Đi Biển,203.882₫ - 206.280₫,,"Sản phẩm của chúng tôi đã được lựa chọn cẩn thận, giá cả phải chăng, chất lượng được đảm bảo, quý khách có thể yêu cầu và mua hàng 
※ Chúng tôi cung cấp các sản phẩm và dịch vụ chất lượng cao và chi phí thấp bằng trái tim. Nếu Quý Khách Có Bất Kỳ Câu Hỏi Sau Khi Nhận Hàng, Quý Khách Vui Lòng Cho Chúng Tôi Biết Trước, Và Chúng Tôi Sẽ Luôn Phục Vụ Bạn Trực Tuyến!
★Tất cả các sản phẩm trong cửa hàng này đều có sẵn, bạn có thể đặt giá thầu trực tiếp, bạn có thể vào cửa hàng để xem các kiểu khác★
🍀Kích Thước Tiêu Chuẩn, Vui Lòng Chọn Cỡ Giày Phù Hợp Với Bạn Theo Biểu Đồ Kích Thước Bên Dưới, Nếu Chân Bạn Rộng Và Dày Hơn, Nên Chọn Một Cỡ Lớn Hơn!
〓Vui lòng làm theo các hướng dẫn sau để chọn kích thước.
〓Kích thước:
◆ 36 = Chiều dài chân 23,0 cm = 09,06 inch
◆ 37 = Chiều dài chân 23,5 cm = 09.2005 inch
◆ 38 = Chiều dài chân 24.0 cm = 09.45 inch
◆ 39 = Chiều dài chân 24,5 cm = 09.65 inch
◆ 40 = Chiều dài chân 25,0 cm = 09,84 inch
◆ 41 = Chiều dài chân 25,5 cm = 10,04 inch
◆ 42 = Chiều dài chân 26,0 cm = 10,24 inch
◆ 43 = Chiều dài chân 26,5 cm = 10,43 inch
◆ 44 = Chiều dài chân 27,0 cm = 10,63 inch
◆ 45 = Chiều dài chân 27,5 cm = 10,83 inch
[Hướng dẫn mua hàng]
✓Do Đo Thủ Công, Kích Thước Có Sai Số 0,5-1 cm, Xin Vui Lòng Hiểu!
✓Hình Ảnh Là Ảnh Thật 100%, Đồ Thật Giống Như Hình.
✓Chúng tôi sẽ giúp bạn giao hàng càng sớm càng tốt sau khi đặt giá thầu.
✓Cửa Hàng Này Có Kiểm Tra Trước Khi Gửi Chúng Ra, Nhưng Thỉnh thoảng Có Những Lúc Bất Ngờ, Và Khi Nhận Hàng Sẽ Có Lỗi, Và Ít Vấn Đề Về Chất Lượng, v.v., Vì vậy, càng sớm càng tốt, chúng tôi phải thông báo Chúng tôi để giúp bạn giải quyết nó, cửa hàng này rất có trách nhiệm.
✓Vui lòng ĐỪNG vội đưa ra đánh giá cho chúng tôi, nếu có vấn đề gì, chúng tôi chắc chắn sẽ chủ động giải quyết cho bạn, tôi hy vọng rằng dịch vụ tốt có thể cho phép bạn tiếp tục mua lại.
✓Nếu Bạn Hài Lòng Với Hàng Hóa Và Dịch Vụ Của Chúng Tôi, Vui Lòng Khen ngợi Năm Sao, Nếu Bạn Không Hài Lòng, Vui Lòng Liên Hệ Với Chúng Tôi Trên Trò Chuyện, Và Chúng Tôi Sẽ Luôn Phục Vụ Bạn Trực Tuyến.",37,CÒN HÀNG,4.9,41
17,"Dép Sandan Quai Chéo Nam Da Dù Cao Cấp DATINNOS Đế Doctor May, Thiết Kế Thời Trang",159.035₫ - 169.000₫,DATINNO'S,"Dép Quai Chéo Nam Da Dù Cao Cấp DATINNOS Đế Doctor May, Thiết Kế Thời Trang:
- Sử dụng công nghệ kỹ thuật tiên tiến, hiện đại bậc nhất giúp độ bền chắc hơn gấp nhiều lần so với sản phẩm thông thường. Sản phẩm dép nam quai ngang được thiết kế độc quyền bởi Datinnos là thương hiệu uy tín,sản phẩm chất lượng, mẫu mã đa dạng.
-Chất liệu : Quai Dù Cao Cấp mang lại cảm giác mềm mại, bảo vệ mu bàn chân.
- Đế cực êm, đi đứng lâu vẫn thoải mái.
- Đế được làm từ chất liệu PU đúc nguyên khối giúp dép thêm bền đẹp, form ôm chân và thoải mái khi di chuyển, với thiết kế xẻ rãnh chống trơn trượt và mài mòn
- Phù hợp để đi chơi, dạo phố, đi dạo...
- Dép quai dù nam cao cấp Datinnos được lựa chọn là phụ kiện không thể thiếu, thoải mái phối đồ với mọi phong cách.
-------------------------------
Đặc điểm sản phẩm Dép Quai Chéo Nam Da Dù Cao Cấp DATINNOS Đế Doctor May, Thiết Kế Thời Trang:
- Thương hiệu: DATINNOS
- Màu sắc: Đen
- Loại: Dép quai ngang cao 2 cm
- Size đa dạng: 39-40-41-42-43
- Thích hợp sử dụng khi đi học, đi chơi, dạo phố, công việc thường ngày 
- Sản xuất tại Việt Nam 
- Sản phẩm dép quai dù cao cấp DATINNOS được bảo hành 03 tháng từ nhà sản xuất DATINNOS
- Bộ sản phẩm bao gồm: 1 x Sản phẩm 1 x  Thẻ bảo hành chính hãng 12 tháng (keo, chỉ) 1x Hộp in nhãn hiệu DATINNOS
- Đế mềm mại, chống trơn trượt
- Chịu nước thoải mái, dễ dàng làm sạch
- Độ bền cao, chịu nắng chịu nước, đi được quanh năm
-------------------------------
CAM KẾT CỦA SHOP VỀ SẢN PHẨM Dép Quai Chéo Nam Da Dù Cao Cấp DATINNOS Đế Doctor May, Thiết Kế Thời Trang:
– Sản phẩm giống như mô tả, hình là hình chụp sản phẩm thật của shop.
– Đảm bảo sản phẩm chất lượng, mới chính hãng 100% – Hàng Việt Nam chất lượng.
– Đảm bảo chất lượng như cam kết, sản phẩm được kiểm tra kỹ càng trước khi đóng gói cho khách.
-------------------------------
CHÍNH SÁCH ĐỔI TRẢ ĐỐI VỚI SẢN PHẨM Dép Quai Chéo Nam Da Dù Cao Cấp DATINNOS Đế Doctor May, Thiết Kế Thời Trang:
– Thời gian đổi hàng trong vòng 7 ngày kể từ ngày khách nhận sản phẩm
– Đổi mới hoàn toàn trong 7 ngày đầu nếu gặp lỗi từ nhà sản xuất hoặc khách mang không vừa size.
- Sản phẩm đổi hàng phải còn nguyên vẹn, chưa qua sử dụng, sản phẩm còn mới, tem mác đầy đủ.
- Shop chịu hoàn toàn phí đổi hàng nếu gửi sai hàng ( sai size, sai mẫu )
- Áp dụng 1 lần duy nhất
-----------------------------------------
DATINNOS
- Chuyên Sản Xuất Và Bỏ Sỉ Giày Dép Nam
- Mọi Thông Tin Thắc Mắc Về Sản Phẩm Hãy Chat Or Gọi Trực Tiếp Cho Chúng tôi
- Chúc Các Bạn Một Ngày Tràn Đầy Niềm Vui & Năng Lượng
- Cảm Ơn Các Bạn Đã Xem Sản Phẩm",5k+,CÒN HÀNG,4.9,735
18,"Dép Xăng - đan đi học đi chơi, Cross nam nữ phong cách hàn quốc thoáng khí êm chân DC05 - 2SEVEN",105.000₫ - 199.000₫,,"Dép Sandal Bít Mũi hottrend 2025, Cross nam nữ thoáng khí êm chân DC05 - 2SEVEN
❣️❣️❣️👉 2SEVEN - Dẫn đầu xu hướng thời trang giới trẻ 👈❣️❣️❣️
📌ƯU ĐIỂM NỔI BẬT: 
- Tên sản phẩm: Dép sục nam nữ , dép cross 2025 có lỗ thông thoáng êm nhẹ thời trang cao cấp bền đẹp 
- Mã sản phẩm: DC03
-️ Kiểu đáy gót: Đáy dày
-️ Chất liệu duy nhất: EVA
️- Chiều cao gót: 3cm
- Dép làm từ chất liệu cao su tổng hợp, chắc chắn, dẻo dai.
- Được thiết kế theo công nghệ mới, độ chống trơn trượt cao, mang đến cho người sử dụng sự thoải mái khi di chuyển.
- Thích hợp mang đi mưa, đi biển, đi dã ngoại, đi học, ...
- Dễ dàng lau chùi và vệ sinh.
Vui lòng cho phép sai số kích thước nhỏ do sản phẩm được đo đạc bằng phương pháp thủ công, vui lòng đảm bảo kích thước phù hợp với bạn trước khi đặt hàng.
👉 HƯỚNG DẪN CHỌN SIZE 🤩
Giày đúng size nên lấy theo size giày hay mua, đủ size từ 39-44
📌QUY ĐỊNH BẢO HÀNH, ĐỔI TRẢ:
1. Điều kiện áp dụng (trong vòng 07 ngày kể từ khi nhận sản phẩm) 
- Hàng hoá vẫn còn mới, chưa qua sử dụng. 
- Hàng hoá bị lỗi hoặc hư hỏng do vận chuyển hoặc do nhà sản xuất. 
- Hàng không đúng size, kiểu dáng như quý khách đặt hàng.
2. Trường hợp không đủ điều kiện áp dụng chính sách: 
- Quá 07 ngày kể từ khi Quý khách nhận hàng.
- Gửi lại hàng không đúng mẫu mã, không phải sản phẩm của shop
- Nhãn mác, mã vạch không còn nguyên vẹn.
- Sản phẩm đã chỉnh sửa, đã qua sử dụng.
📌HƯỚNG DẪN SỬ DỤNG:
- Không sử dụng hóa chất tẩy rửa có hoạt tính mạnh                       
- Sử dụng bàn chải chuyên dụng mềm mại để tránh làm hỏng vải giày                      
- Tránh phơi giày trực tiếp dưới nắng gắt                         
- Không để giày ở nơi ẩm mốc cao                         
- Với giày trắng có thể bọc 1 lớp giấy vệ sinh sau khi giặt để giày không bị ố vàng 
        💙 CAM KẾT CỦA 2SEVEN STORE 💙
- Về sản phẩm: Hàng thật 100% như hình, video.
- Về dịch vụ: Luôn hỗ trợ khách hàng chu đáo, cố gắng trả lời hết những thắc mắc xoay quanh sản phẩm ạ
- Thời gian chuẩn bị: Giày có sẵn, thời gian chuẩn bị hàng và gửi hàng nhanh nhất
- Chính sách đổi trả miễn phí khi giày không giống hình, nhầm mẫu, số lượng, bị lỗi
Tuyển sỉ và CTV, KOL, KOC toàn quốc, chiết khấu cao, hàng luôn có sẵn.
♥️ Cảm ơn bạn đã ủng hộ ♥️
Chúc các bạn mua sắm vui vẻ ^-^
#2SEVEN #depnam #depcross #coross #depsucnam #sucnam #crossnam #crossnu  #sandal #sandalnam #sandalnu",2k+,CÒN HÀNG,4.9,458
19,"Dép Xăng đan 3 quai nam và nữ FiLing cao cấp , quai hậu gót có thể tháo rời",75.000₫ - 109.000₫,,"Dép Xăng đan 3 quai nam và nữ FiLing cao cấp , quai hậu gót có thể tháo rời
- Dép sandal thời trang nam chất liệu được làm bằng da và cao su 2 lớp chắc chắn , ko sợ thấm nước khi sử dụng
- Dép nam được sản xuất tại việt nam , với tiêu chí người việt dùng hàng việt
- Dép quai ngang nam đầy đủ size từ 38 đến 43
- Cam kết Hàng chuẩn VNXK xăng đan
xăng đan
saldan nam 
sandal nữ
Shop xin CAM KẾT 100% ảnh Giày do Shop tự chụp và đính Logo. 
✔️ Hàng chuẩn 100% VNXK và QCCC - Cam kết đổi trả nếu lỗi từ nhà sản xuất 
✔️ Hỗ trợ đổi trả size nếu không vừa 
✔️ Kiểu dáng ôm chân, thon gọn, thoải mái di chuyển mà không lo đau chân 
✔️ Giao hàng tại nhà, Thanh toán tại nhà, nhanh chóng, tiện dụng CHAT TRỰC TIẾP VỚI NHÂN VIÊN 
✔️ Gửi khách xem mẫu giày hiện có 
✔️ Tư vấn các mẫu giày phù hợp với khách hàng Chúng tôi mong muốn bạn hạnh phúc khi mua hàng! --------------------------------------
#xăngđan #xăngđannam #vnxk #sandalnam #dephe #sandal #thoangmat #giamgia #khuyenmai #thoitrangnam #giare #decaosu #bền #bềnđẹp  #dep2lop #depnam #dequaingang  ",10k+,CÒN HÀNG,4.6,5k
20,Dép công sở Birken Đế Trấu BIOLINE Official Unisex Nam nữ Quai Nguyên Tấm Da PU - PU05,168.000₫,,,691,,4.7,150
21,Dép da nam nữ Jake Sandal chính hãng August bảo hành 12 tháng DP04,450.000₫,AUGUST SHOES,"Thông tin sản phẩm:
-Tên sản phẩm: Jake Sandal
-Chất liệu quai: Microfiber cao cấp
-Chất liệu đế: PU cao cấp thiết kế độc quyền
Size: 36 37 38 39 40 41 42 43 44
AUGUST CAM KẾT
- 100% hình ảnh do đội ngũ tự sản xuất
- Sản phẩm được sản xuất tại Việt Nam
- Giao hàng trên Toàn Quốc
- Hỗ trợ đổi trả theo quy định của Shopee
ĐIỀU KIỆN ĐỔI TRẢ
-  Sản phẩm còn mới chưa qua sử dụng: nguyên tem, mác..
- Thời gian đổi hàng: 24h
 - Có lỗi kỹ thuật, gửi sai hàng hoặc đổi hàng..
Lưu ý: Sản phẩm được August bảo hành 12 tháng
  - Nếu có vấn đề gì khoan hãy vội đánh giá. Hãy liên hệ Chat với August để được hỗ trợ tốt nhất.
  - Nếu bạn hài lòng với sản phẩm, bạn có thể đánh giá giúp August 5* để được hưởng thêm nhiều ưu đãi nhé.
#giay #tay #nam #giaynam #giàytây #giaydanam #giaynamtre #giaynamdep #giaynamdathat #giaynamdecao #giaytaynam #giaytay #giaynamcongso #giaycongso #giaydacongso #tây #giầy #giayda #giaydanam #giaychelseaboot #giayderby #giayluoi #loafer #shopgiay #shopthoitrang #giay #august #giaynam #giaydanam #giaytay #harness #boots #boot",430,CÒN HÀNG,4.9,74
22,Dép nam nữ Birken da micofiber cao cấp LEO slip-on Sandals thiết kế độc quyền August bảo hành 12 tháng DP06,580.000₫,AUGUST SHOES,"Dép nam nữ Birken da micofiber cao cấp LEO slip-on Sandals
Mẫu dép mới cực cute&trendy của August chắc chắn là items nhất định phải sở hữu trong dịp thu đông và mùa Giáng sinh năm nay.
Thông tin sản phẩm:
- Da: Microfiber cao cấp (có khả năng kháng nước ở mức vừa phải)
- Đế: 4.8CM
- Màu: Stand-oliver -mustard
-Size: 36-44
AUGUST CAM KẾT
- 100% hình ảnh do đội ngũ tự sản xuất
- Sản phẩm được sản xuất tại Việt Nam
- Giao hàng trên Toàn Quốc
- Hỗ trợ đổi trả theo quy định của Shopee
ĐIỀU KIỆN ĐỔI TRẢ
-  Sản phẩm còn mới chưa qua sử dụng: nguyên tem, mác..
- Thời gian đổi hàng: 24h
 - Có lỗi kỹ thuật, gửi sai hàng hoặc đổi hàng..
Lưu ý: Sản phẩm được August bảo hành 12 tháng
  - Nếu có vấn đề gì khoan hãy vội đánh giá. Hãy liên hệ Chat với August để được hỗ trợ tốt nhất.
  - Nếu bạn hài lòng với sản phẩm, bạn có thể đánh giá giúp August 5* để được hưởng thêm nhiều ưu đãi nhé.
#giay #tay #nam #giaynam #giàytây #giaydanam #giaynamtre #giaynamdep #giaynamdathat #giaynamdecao #giaytaynam #giaytay #giaynamcongso #giaycongso #giaydacongso #tây #giầy #giayda #giaydanam #giaychelseaboot #giayderby #giayluoi #loafer #shopgiay #shopthoitrang #giay #august #giaynam #giaydanam #giaytay #harness #boots #boot #depbanhmi #suc #depda",213,CÒN HÀNG,4.8,26
23,"Dép quai hậu G2 Kaio dép da sandal nam, Dép xăng đan đi học thời trang unisex dáng dép quai ngang đẹp chính hãng",275.000₫,G2.STORE,"KHI MUA HÀNG TẠI G2 QUÝ KHÁCH SẼ ĐƯỢC:
✔️ ĐỔI MỚI TRONG 24 THÁNG với các trường hợp da bị bong tróc, nổ tự nhiên
✔️ ĐỔI MỚI TRONG 7 NGÀY với sản phẩm bị bong đế, hở keo
✔️ Bảo hành sửa chữa, vệ sinh hoàn toàn miễn phí trong 24 THÁNG
✔️ Đóng gói chỉnh chu, thích hợp làm quà tặng
🔥 Thông tin sản phẩm: Dép quai hậu nam G2 Juno kiểu Sandal nam, Giày xăng đan quai hậu đi học thời trang bằng da bò đế cứng cáp
- Sản phẩm: Dép quai hậu nam G2 Kaio
Chất liệu: 
✨QUAI DÉP: Da epsom trẻ trung, thanh lịch, chống bán bẩn hạn chế thấm nước
✨MẶT TRONG ĐẾ: PU mềm mại nâng đỡ đôi chân
✨MẶT NGOÀI ĐẾ: Cao su êm mềm
- Kiểu dáng: dép 2 quai ngang
- Size giày 38 - 43
🔥 Hướng dẫn chọn size dép: Dép quai hậu nam G2 Juno kiểu Sandal nam
B1: Dùng thước đo chiều dài bàn chân. 
B2: Đối chiếu bàn chân tương ứng với cỡ sau:
- Size 38: chiều dài bàn chân từ 22,0 - 23,5 cm.
- Size 39: chiều dài bàn chân từ 23,5 - 24,0 cm.
- Size 40: chiều dài bàn chân từ 24,0 - 25,0 cm.
- Size 41: chiều dài bàn chân từ 25,0 - 25,5 cm.
- Size 42: chiều dài bàn chân từ 25,5 - 26,5 cm.
- Size 43: chiều dài bàn chân từ 26,5 - 27,5 cm.
🔥 Hướng dẫn bảo quản: Dép quai ngang nam G2 kiểu dép lê chữ h quai da bò thời trang cao cấp thích hợp đi làm
● Lau chùi sạch sẽ và cất gọn sau khi sử dụng
● Hạn chế tiếp xúc với nước
● Để nơi khô ráo, thoáng mát, tránh ánh nắng mặt trời
🔥 SỰ KHÁC BIỆT TẠO NÊN THƯƠNG HIỆU G2
● 1 ĐỔI 1 trong 30 ngày với sản phẩm bị lỗi do nhà sản xuất
● Đổi size, đổi sản phẩm trong 30 ngày (áp dụng đối với các sản phẩm ngang giá hoặc giá cao hơn)
● Trả hàng hoàn tiền với khách hàng mua sản phẩm có size to nhất hoặc nhỏ nhưng không vừa
🚫 Lưu ý: G2 chỉ chấp nhận đổi size, đổi sản phẩm và trả hàng khi: sản phẩm còn mới, chưa qua sử 
💸 Chính sách Đổi Mới & Bảo Hành 
● ĐỔI MỚI:
- Đổi mới trong 12 tháng hoặc 24 tháng đối với sản phẩm bằng da bị bong, tróc, nổ da tự nhiên (thời gian đổi mới xem ở mô tả của từng sản phẩm). 
- Sản phẩm mới mua bị bung đế trong thời gian 7 ngày, kể từ ngày nhận
● BẢO HÀNH 24 THÁNG:
- Bảo hành sửa chữa với các sản phẩm giày da bị bung đế, hở keo....
📦 QUY TRÌNH ĐỔI, TRẢ & BẢO HÀNH:
Bước 1: Bạn chỉ cần ngồi nhà G2 sẽ cho đvvc đến tận nhà để thu hồi sản phẩm bị lỗi, đổi size, đổi sản phẩm và bảo hành. 
Bước 2: Sau 3-14 ngày G2 sẽ giao cho bạn sản phẩm mới, sản phẩm đã được đổi size hoặc sản phẩm đã được bảo hành.
● Chí phí phát sinh:
- MIỄN PHÍ: với sản phẩm bị lỗi do G2 gửi nhầm, lỗi do nhà sản xuất và sản phẩm bảo hành
- 20 - 50K: đối với sản phẩm cần đổi size hoặc đổi sản phẩm",463,CÒN HÀNG,5.0,185
24,"Dép quai hậu nam G2 Juno dáng sandal nam đi biển, Giày quai hậu đi học thời trang kiểu dép nam da bò",275.000₫,G2.STORE,"🔥 Thông tin sản phẩm: Dép quai hậu nam G2 Juno kiểu Sandal nam, Giày xăng đan quai hậu đi học thời trang bằng da bò đế cứng cáp
- Sản phẩm: Dép quai hậu nam G2 Juno kiểu Sandal nam
Chất liệu: 
✨Quai Dép: Quai da 3 lớp (microfiber + tăng cường)
- Lớp trên và lớp dưới là da Microfiber: trẻ trung, thanh lịch, chống bán bẩn hạn chế thấm nước
- Lớp giữa: là lớp tăng cường giúp giúp giữ foam tốt
✨ Đế giữa (mid sole): nhựa PU mềm mại nâng đỡ đôi chân
✨ Đế ngoài (out sole): Cao su đúc nguyên khối, họa tiết trống đồng ma sát tốt, hạn chế mài mòn
- Kiểu dáng: dép quai hậu
- Size giày 38 - 43
🔥 Hướng dẫn chọn size giày: Dép quai hậu nam G2 Juno kiểu Sandal nam, Giày xăng đan quai hậu đi học thời trang bằng da bò đế cứng cáp
👉 Chọn lùi 1 size so với giày thể thao hay mang
💥( Ví dụ : bình thường đi giày thể thao size 42 – đi dép  G2 size 41)💥
Bảng đo chân tham khảo: inbox cho shop để được tư vấn kỹ càng hơn
- Size 38: chiều dài bàn chân từ 23,5 - 24,0 cm.
- Size 39: chiều dài bàn chân từ 24,5 - 25,0 cm
- Size 40: chiều dài bàn chân từ 25,0 - 25,5 cm.
- Size 41: chiều dài bàn chân từ 25,5 - 26,0 cm.
- Size 42: chiều dài bàn chân từ 26,5 - 27,0 cm.
- Size 43: chiều dài bàn chân từ 26,5 - 27,5 cm.
🔥 Hướng dẫn bảo quản: Dép quai hậu nam G2 Juno kiểu Sandal nam, Giày xăng đan quai hậu đi học thời trang bằng da bò đế cứng cáp
● Lau chùi sạch sẽ và cất gọn sau khi sử dụng
● Hạn chế tiếp xúc với nước
● Để nơi khô ráo, thoáng mát, tránh ánh nắng mặt trời
🔥 SỰ KHÁC BIỆT TẠO NÊN THƯƠNG HIỆU G2
● 1 ĐỔI 1 trong 30 ngày với sản phẩm bị lỗi do nhà sản xuất
● Đổi size, đổi sản phẩm trong 30 ngày (áp dụng đối với các sản phẩm ngang giá hoặc giá cao hơn)
● Trả hàng hoàn tiền trong 7 ngày với khách hàng mua sản phẩm có size to nhất hoặc nhỏ nhưng không vừa
🚫 Lưu ý: G2 chỉ chấp nhận đổi size, đổi sản phẩm và trả hàng khi: sản phẩm còn mới, chưa qua sử 
💸 Chính sách Đổi Mới & Bảo Hành của: Dép quai hậu nam G2 Juno kiểu Sandal nam
🐄 Sản phẩm Dép làm bằng Da Bò BẢO HÀNH 24 THÁNG:
● Bảo Hành ĐỔI MỚI trong 24 tháng: Trong quá trình sử dụng Da bị bong tróc, nổ tư nhiên được ĐỔI MỚI trong 24 tháng
● Bảo Hành SỬA CHỮA trong 24 tháng: Trong quá trình sử dụng sản phẩm bị mòn đế, gãy đế bung đế, tuột chỉ, hở keo...sẽ được thay thế hoặc sửa chữa tùy trường 
👡Sản phẩm Dép làm bằng Da Microfiber BẢO HÀNH 6 THÁNG
● Bảo Hành ĐỔI MỚI trong 6 tháng: Trong quá trình sử dụng Da bị bong tróc, nổ tư nhiên được ĐỔI MỚI trong 6 tháng
● Bảo Hành SỬA CHỮA trong 6 tháng: Trong quá trình sử dụng sản phẩm bị mòn đế, gãy đế bung đế, tuột chỉ, hở keo...sẽ được thay thế hoặc sửa chữa tùy trường 
📦 QUY TRÌNH ĐỔI, TRẢ & BẢO HÀNH: Dép quai hậu nam G2 Juno kiểu Sandal nam
Bước 1: Bạn chỉ cần ngồi nhà G2 sẽ cho đvvc đến tận nhà để thu hồi sản phẩm bị lỗi, đổi size, đổi sản phẩm và bảo hành. 
Bước 2: Sau 3-14 ngày G2 sẽ giao cho bạn sản phẩm mới, sản phẩm đã được đổi size hoặc sản phẩm đã được bảo hành.
● Chí phí phát sinh:
- MIỄN PHÍ: với sản phẩm bị lỗi do G2 gửi nhầm, lỗi do nhà sản xuất và sản phẩm bảo hành
- 20 - 50K: đối với sản phẩm cần đổi size hoặc đổi sản phẩm",3k+,CÒN HÀNG,4.9,234
